help.myCardTitle,My Tickets,मेरे टिकट,,,
help.myCardDesc,Already submitted a ticket? Access your ticket history and continue the conversation with our team.,पहले से टिकट बनाया है? अपना टिकट इतिहास देखें और हमारी टीम से बात करते रहें।,,,
help.myCardItem1,View all your tickets,सभी टिकट देखें,,,
help.myCardItem2,Full conversation history,पूरी बातचीत का इतिहास,,,
help.myCardItem3,Reply and add attachments,जवाब दें और तस्वीरें जोड़ें,,,
help.myCardItem4,Track ticket status live,टिकट की स्थिति देखें,,,
help.myTicketBtn,View My Tickets →,मेरे टिकट देखें →,,,
help.defaultFaqTitle,Frequently Asked Questions,अक्सर पूछे जाने वाले प्रश्न,,,
help.otpTitle,Verify Your Email,ईमेल सत्यापित करें,,,
help.otpSubPrefix,We'll send a one-time code to confirm your email before you can,आगे बढ़ने से पहले हम आपके ईमेल पर एक कोड भेजेंगे —,,,
help.otpPurposeCreate,Create New Ticket,नया टिकट बनाएं,,,
help.otpPurposeView,Access My Tickets,मेरे टिकट देखें,,,
help.otpEmailLabel,Email Address,ईमेल पता,,,
help.otpEmailPlaceholder,you@example.com,आपका@ईमेल.com,,,
help.otpSendBtn,Send Verification Code,वेरिफिकेशन कोड भेजें,,,
help.otpSending,Sending…,भेज रहे हैं…,,,
help.otpSentTo,Code sent to,कोड भेजा गया,,,
help.otpDevMode,⚠️ Dev Mode — SMTP not configured,⚠️ डेव मोड — SMTP कॉन्फ़िगर नहीं,,,
help.otpAutoFill,Auto-fill,ऑटो-भरें,,,
help.otpCodeLabel,6-Digit Code,6-अंकीय कोड,,,
help.otpCodePlaceholder,• • • • • •,• • • • • •,,,
help.otpVerifyBtn,Verify & Continue,सत्यापित करें और जारी रखें,,,
help.otpVerifying,Verifying…,जाँच हो रही है…,,,
help.otpResendIn,Resend OTP in {n}s,{n} सेकंड में दोबारा भेजें,,,
help.otpResend,Resend OTP,OTP दोबारा भेजें,,,
help.otpErrEmail,Please enter a valid email address.,कृपया सही ईमेल पता डालें।,,,
help.otpErrEnter,Please enter the OTP.,कृपया OTP डालें।,,,
help.otpErrSend,Failed to send OTP. Please try again.,OTP भेजने में दिक्कत हुई। फिर कोशिश करें।,,,
help.otpErrVerify,Invalid OTP. Please try again.,गलत OTP। फिर कोशिश करें।,,,
help.createTitle,Create New Ticket,नया टिकट बनाएं,,,
help.verifiedAs,Verified as,सत्यापित ईमेल,,,
help.fieldSubject,Subject / Title,विषय / शीर्षक,,,
help.fieldSubjectPlaceholder,Brief description of your issue…,अपनी समस्या का संक्षिप्त विवरण…,,,
help.fieldDesc,Description,विवरण,,,
help.fieldDescPlaceholder,"Describe your issue in detail — what happened, what you expected, and any steps to reproduce…","अपनी समस्या का पूरा विवरण लिखें — क्या हुआ, क्या होना चाहिए था, और समस्या दोबारा कैसे आती है…",,,
help.fieldAttachments,Attachments,संलग्नक,,,
help.optional,(optional),(वैकल्पिक),,,
help.addImage,📎 Add Image,📎 तस्वीर जोड़ें,,,
help.fileHint,"{cur}/{max} · JPG, PNG, WEBP · max 5 MB each","{cur}/{max} · JPG, PNG, WEBP · अधिकतम 5 MB",,,
help.submitBtn,🎫 Submit Ticket,🎫 टिकट जमा करें,,,
help.submitting,Submitting…,जमा हो रहा है…,,,
help.back,← Back,← वापस,,,
help.errTitle,Ticket title is required.,टिकट का शीर्षक ज़रूरी है।,,,
help.errDesc,Description is required.,विवरण ज़रूरी है।,,,
help.errCreate,Failed to create ticket. Please try again.,टिकट नहीं बन सका। फिर कोशिश करें।,,,
help.successTitle,Ticket Submitted!,टिकट जमा हो गया!,,,
help.successSub,Your support ticket has been created. We'll get back to you within 1–2 business days.,आपका सपोर्ट टिकट बन गया है। हम 1–2 कार्य दिवसों में वापस आएंगे।,,,
help.successIdLabel,Your Ticket ID,आपका टिकट ID,,,
help.successNote,Keep this ID handy — you'll need it to track your ticket.,यह ID संभाल कर रखें — टिकट ट्रैक करने के लिए इसकी ज़रूरत होगी।,,,
help.viewMyTickets,View My Tickets,मेरे टिकट देखें,,,
help.createAnother,Create Another Ticket,एक और टिकट बनाएं,,,
help.myTicketsTitle,My Tickets,मेरे टिकट,,,
help.viewingFor,Viewing tickets for,ईमेल के लिए टिकट,,,
help.noTickets,No tickets found for this email address.,इस ईमेल के लिए कोई टिकट नहीं मिला।,,,
help.createdOn,Created,बनाया,,,
help.unreadNew,new,नया,,,
help.errLoad,Failed to load tickets.,टिकट लोड नहीं हो सके।,,,
help.backToTickets,← My Tickets,← मेरे टिकट,,,
help.openedOn,Opened,खोला गया,,,
help.you,👤 You,👤 आप,,,
help.supportTeam,🛡️ Support Team,🛡️ सपोर्ट टीम,,,
help.closedNote,This ticket is closed. Please create a new ticket if you need further assistance.,यह टिकट बंद हो गया है। आगे मदद के लिए नया टिकट बनाएं।,,,
help.replyPlaceholder,Write your reply…,अपना जवाब लिखें…,,,
help.sendReply,📤 Send Reply,📤 जवाब भेजें,,,
help.sending,Sending…,भेज रहे हैं…,,,
help.errReply,Please type a message before sending.,भेजने से पहले संदेश लिखें।,,,
help.errSendReply,Failed to send reply.,जवाब नहीं भेजा जा सका।,,,
help.errLoadTicket,Failed to load ticket.,टिकट लोड नहीं हो सका।,,,
